game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
20414ce4-7b60-4790-9061-90355c28d484,406,Casual Bullet game,https://lichess.org/7KOKbO1C,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Time forfeit,60+0,2023.01.05,08:19:39,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
876da013-2ecf-4a0f-9b57-5624fcb9aca9,407,Casual Bullet game,https://lichess.org/5APBUYzV,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C41,Normal,60+0,2023.01.05,08:17:52,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
c94fe238-87bf-46ab-b93d-7798d49dfcc0,408,Casual Bullet game,https://lichess.org/vPBBCc0S,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Time forfeit,60+0,2023.01.05,08:15:46,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
2dc8a92a-776b-40f5-8964-ac56a0dbdb82,409,Casual Bullet game,https://lichess.org/qCwS4Hsh,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C50,Normal,60+0,2023.01.05,08:14:03,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
a6c1bf3c-8ce1-4e1a-8d18-4b900a6e498c,410,Rated Blitz game,https://lichess.org/pE2egAKr,2023.01.04,?,canijustlose,NishanPatgiri,1-0,1655,+10,1606,-22,,,canijustlose,1655,NishanPatgiri,1606,49,C50,Normal,180+2,2023.01.04,09:12:05,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
ecce0672-4307-46e9-b4ee-08ddb82e92bd,411,Rated Blitz game,https://lichess.org/fhdfF7hh,2023.01.04,?,NishanPatgiri,canijustlose,0-1,1633,-27,1643,+12,,,canijustlose,1643,NishanPatgiri,1633,10,C42,Normal,180+2,2023.01.04,09:06:36,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
91c2c9ff-96b3-43b3-8c22-ae65e7c59fdc,412,Rated Blitz game,https://lichess.org/vfdZOsYU,2022.12.30,?,rmjaf2001,canijustlose,0-1,1676,-7,1630,+13,,,canijustlose,1630,rmjaf2001,1676,-46,E34,Time forfeit,180+2,2022.12.30,01:59:30,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
662a16c2-82d1-4a37-b80b-b5ab62784528,413,Rated Blitz game,https://lichess.org/7DGQhGEf,2022.12.30,?,canijustlose,Aaronthenovice,0-1,1640,-10,1707,+5,,,Aaronthenovice,1707,canijustlose,1640,67,A06,Normal,180+2,2022.12.30,01:54:44,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
dde47e05-d446-43d2-83d1-485f95e50137,414,Rated Blitz game,https://lichess.org/aItQtQly,2022.12.30,?,Hiagokross,canijustlose,0-1,1682,-7,1625,+15,,,canijustlose,1625,Hiagokross,1682,-57,E10,Normal,180+2,2022.12.30,01:49:47,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
6994e52b-752a-433b-b2d5-14a7bd3b9bd8,415,Rated Blitz game,https://lichess.org/pmx5g4px,2022.12.24,?,Kojika,canijustlose,0-1,1608,-5,1613,+12,,,canijustlose,1613,Kojika,1608,5,C70,Normal,180+2,2022.12.24,07:52:54,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
0ad21c38-83fd-424f-aac5-237e77c81c63,416,Rated Blitz game,https://lichess.org/0mvpGBwq,2022.12.24,?,canijustlose,thcordero,0-1,1626,-13,1631,+5,,,thcordero,1631,canijustlose,1626,5,B30,Normal,180+2,2022.12.24,04:55:10,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
10286cff-b66e-4630-9cbd-9efbd81ff422,417,Rated Blitz game,https://lichess.org/VFzGMXH3,2022.12.24,?,canijustlose,Fabio_Brucoli,1-0,1612,+14,1637,-6,,,canijustlose,1612,Fabio_Brucoli,1637,-25,B27,Time forfeit,180+2,2022.12.24,04:45:51,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
19267591-4aa3-4755-a702-84f7c83c9aa5,418,Rated Bullet game,https://lichess.org/4L3ih3Uj,2022.12.15,?,Sasukekiller93,canijustlose,0-1,1837,-7,1808,+10,,,canijustlose,1808,Sasukekiller93,1837,-29,C42,Normal,60+0,2022.12.15,23:38:30,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
254ffe1b-c4e3-45bd-bcf3-a663d326eed9,419,Rated Bullet game,https://lichess.org/5gaNZsDs,2022.12.15,?,canijustlose,Elcapo_botmaan,1-0,1798,+10,1818,-6,,,canijustlose,1798,Elcapo_botmaan,1818,-20,B40,Time forfeit,60+0,2022.12.15,23:30:56,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
82c351a6-dcba-4020-8586-b51edb29eff0,420,Rated Bullet game,https://lichess.org/bBbv7UeU,2022.12.15,?,PAULORR,canijustlose,1-0,1775,+6,1808,-10,,,PAULORR,1775,canijustlose,1808,-33,A45,Normal,60+0,2022.12.15,23:20:10,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
cac5eb9b-c582-46d7-8cb4-2e66427fe8f7,421,Rated Bullet game,https://lichess.org/49ZyRsaW,2022.12.15,?,canijustlose,Xamtg,0-1,1818,-10,1844,+5,,,Xamtg,1844,canijustlose,1818,26,B50,Normal,60+0,2022.12.15,23:18:47,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f89efd94-db20-4741-a79c-7958d74f0e48,422,Rated Rapid game,https://lichess.org/E9CBef5h,2022.12.15,?,juup-it,canijustlose,1-0,1826,+6,1866,-39,,,juup-it,1826,canijustlose,1866,-40,C42,Normal,600+0,2022.12.15,22:45:58,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d11f7f7f-8b0d-4396-b734-b238b0aca8e6,423,Rated Blitz game,https://lichess.org/BCl8V4Zm,2022.12.15,?,canijustlose,M_Artinovitsj,1/2-1/2,1613,-1,1585,+1,,,draw,,draw,,0,C50,Normal,180+2,2022.12.15,22:12:38,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
64da9aa7-8f6f-441a-9d7b-c7b28fda2a8b,424,Rated Blitz game,https://lichess.org/ZzIDYL6w,2022.12.15,?,canijustlose,Lchira,1-0,1600,+13,1593,-5,,,canijustlose,1600,Lchira,1593,7,B10,Normal,180+2,2022.12.15,22:04:52,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
4a31d2b3-eaca-487c-be2d-24a2ef3e6bdd,425,Rated Blitz game,https://lichess.org/0Djbjcdq,2022.12.15,?,Sevsq,canijustlose,1-0,1566,+6,1615,-15,,,Sevsq,1566,canijustlose,1615,-49,A00,Normal,180+2,2022.12.15,21:58:38,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
fa11c41d-f7b6-441c-b0c8-854fe9f50a9f,426,Rated Blitz game,https://lichess.org/DrJ3T1Wq,2022.12.15,?,Abdosobhan,canijustlose,0-1,1604,-6,1601,+14,,,canijustlose,1601,Abdosobhan,1604,-3,D50,Normal,180+2,2022.12.15,21:55:57,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
65f0fa2b-b755-42f6-bcce-65677b3976da,427,Rated Bullet game,https://lichess.org/G1BKHVEq,2022.12.12,?,mereseyie5,canijustlose,1-0,1876,+5,1826,-8,,,mereseyie5,1876,canijustlose,1826,50,A18,Time forfeit,60+0,2022.12.12,07:04:48,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d305d6da-a012-482f-935d-11a255d229bc,428,Rated Blitz game,https://lichess.org/gcL5BchQ,2022.12.12,?,canijustlose,SovA_2009,1-0,1588,+13,1564,-6,,,canijustlose,1588,SovA_2009,1564,24,B00,Normal,180+2,2022.12.12,05:37:19,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b5cbb149-2754-4441-9255-0593412cc41a,429,Rated Blitz game,https://lichess.org/ThsvrCPO,2022.12.12,?,Shipov2025,canijustlose,1-0,1618,+6,1602,-14,,,Shipov2025,1618,canijustlose,1602,16,E11,Normal,180+2,2022.12.12,05:21:42,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
2a899a0a-bdf4-4b61-8c24-1d5f7b14883a,430,Rated Blitz game,https://lichess.org/to2zbgFF,2022.12.12,?,canijustlose,Alexander_Yantsitov,0-1,1616,-14,1643,+5,,,Alexander_Yantsitov,1643,canijustlose,1616,27,B10,Normal,180+2,2022.12.12,05:16:33,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
94abf74e-ae36-4194-b71f-189757c92bcb,431,Rated Blitz game,https://lichess.org/MjqGOJkp,2022.12.12,?,canijustlose,Guilherme_Seafarer,1/2-1/2,1615,+1,1633,+0,,,draw,,draw,,0,B50,Normal,180+2,2022.12.12,03:06:33,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
daac4a1e-72f1-47f7-ba94-dad5347a54b3,432,Rated Rapid game,https://lichess.org/4iLS4YWe,2022.12.12,?,cesarguadalupe,canijustlose,1-0,1980,+4,1895,-29,,,cesarguadalupe,1980,canijustlose,1895,85,A46,Normal,600+0,2022.12.12,01:53:27,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
4971904f-ffef-4455-a984-b8a5b424117d,433,Rated Bullet game,https://lichess.org/2N280YM2,2022.12.12,?,canijustlose,faustopj,0-1,1833,-7,1939,+4,,,faustopj,1939,canijustlose,1833,106,C41,Time forfeit,60+0,2022.12.12,01:50:51,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
75174437-4762-499d-a2ec-0fbde754bdd1,434,Rated Blitz game,https://lichess.org/hipK5nkO,2022.12.11,?,ElhaririAbderrahim,canijustlose,0-1,1600,-6,1599,+16,,,canijustlose,1599,ElhaririAbderrahim,1600,-1,A01,Normal,180+2,2022.12.11,06:54:17,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b1d98818-9f2c-439b-a505-e0052e590524,435,Rated Blitz game,https://lichess.org/o00Umjek,2022.12.11,?,canijustlose,TiwariKhan,0-1,1617,-18,1590,+6,,,TiwariKhan,1590,canijustlose,1617,-27,C55,Normal,180+2,2022.12.11,06:30:07,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b1c9d7ac-619a-431d-bf96-1d5fae90ef5c,436,Rated Rapid game,https://lichess.org/qKp21Iin,2022.12.08,?,Wildanxp,canijustlose,0-1,1891,-6,1847,+48,,,canijustlose,1847,Wildanxp,1891,-44,D30,Time forfeit,600+0,2022.12.08,06:05:51,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
4e55b6b3-934f-4c8e-afe7-b154c034a69c,437,Rated Rapid game,https://lichess.org/4LqdkHWf,2022.12.08,?,canijustlose,Pegasus11,1-0,1799,+48,1797,-5,,,canijustlose,1799,Pegasus11,1797,2,C41,Normal,600+0,2022.12.08,05:57:25,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
156d269f-e651-46af-8a10-a38af0800810,438,Rated Rapid game,https://lichess.org/YMnhZv32,2022.12.08,?,Stoicki,canijustlose,1-0,1890,+5,1848,-49,,,Stoicki,1890,canijustlose,1848,42,C30,Normal,600+0,2022.12.08,01:56:40,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
c0ec41a7-998c-40d7-920a-f9330ef95a79,439,Rated Rapid game,https://lichess.org/uyBYinPT,2022.12.08,?,canijustlose,Julestheraskol,1-0,1774,+74,1814,-6,,,canijustlose,1774,Julestheraskol,1814,-40,C54,Time forfeit,600+0,2022.12.08,01:36:20,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
cc0a0668-09f8-4242-87dd-f00cd914cd85,440,Rated Rapid game,https://lichess.org/43uwsDUD,2022.12.08,?,zepulga,canijustlose,0-1,1744,-6,1678,+96,,,canijustlose,1678,zepulga,1744,-66,C42,Normal,600+0,2022.12.08,01:33:48,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b9b0c907-8cc5-486b-84fb-59969d144dbd,441,Rated Rapid game,https://lichess.org/FRDd8XPb,2022.12.08,?,canijustlose,noiraest,1-0,1603,+75,1504,-4,,,canijustlose,1603,noiraest,1504,99,C42,Normal,600+0,2022.12.08,01:31:42,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
60d6a668-6194-4fcf-a854-3d26135bc6e5,442,Rated Rapid game,https://lichess.org/cD7OUCj0,2022.12.08,?,DrMalGanis,canijustlose,0-1,1500,-232,1530,+73,,,canijustlose,1530,DrMalGanis,1500,30,A45,Normal,600+0,2022.12.08,01:23:19,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
79b7dd96-ee37-483f-9eb4-30bda53de9d6,443,Rated Rapid game,https://lichess.org/NVb6eoR4,2022.12.08,?,canijustlose,anokiw,1-0,1464,+66,1222,-24,,,canijustlose,1464,anokiw,1222,242,C55,Normal,600+0,2022.12.08,01:14:32,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
a62c3831-1ee5-4925-ae18-c647b6f76234,444,Rated Blitz game,https://lichess.org/vWCIcDWY,2022.12.01,?,eptherki,canijustlose,0-1,1599,-6,1601,+16,,,canijustlose,1601,eptherki,1599,2,A46,Normal,180+2,2022.12.01,02:02:23,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
ab7b6f2c-e6f2-460f-a9f3-75bbfe2b1ce3,445,Rated Bullet game,https://lichess.org/Uobk1Iyl,2022.12.01,?,canijustlose,joliber,0-1,1842,-9,1827,+6,,,joliber,1827,canijustlose,1842,-15,A06,Time forfeit,60+0,2022.12.01,01:59:53,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
7ef7d1fe-a48b-468b-8118-9e8311b30cbb,446,Rated Bullet game,https://lichess.org/2OBh6AJR,2022.12.01,?,PaulBarasi,canijustlose,1-0,1854,+6,1851,-9,,,PaulBarasi,1854,canijustlose,1851,3,A00,Normal,60+0,2022.12.01,01:57:49,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
7e4fea8d-8c4b-4948-9e54-360c9ab68a94,447,Rated Bullet game,https://lichess.org/cBi29hyl,2022.12.01,?,canijustlose,izalco2021,0-1,1860,-9,1880,+5,,,izalco2021,1880,canijustlose,1860,20,A00,Normal,60+0,2022.12.01,01:56:03,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d218416e-0167-46df-bd67-1f664b15b53f,448,Rated Bullet game,https://lichess.org/ZMxikxRS,2022.12.01,?,canijustlose,czarate,0-1,1869,-9,1875,+5,,,czarate,1875,canijustlose,1869,6,B90,Normal,60+0,2022.12.01,01:54:08,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b61bd6e0-9c7a-4500-9098-b42ef66a4a8a,449,Rated Bullet game,https://lichess.org/tSn1L406,2022.12.01,?,BurakSomkaya,canijustlose,0-1,1816,-5,1860,+9,,,canijustlose,1860,BurakSomkaya,1816,44,B00,Normal,60+0,2022.12.01,01:53:29,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b18efecd-1ef9-4543-a9a2-aa88557f0e07,450,Rated Bullet game,https://lichess.org/AjPQSBY3,2022.12.01,?,canijustlose,normanjames,0-1,1870,-10,1876,+5,,,normanjames,1876,canijustlose,1870,6,B86,Normal,60+0,2022.12.01,01:51:17,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
1589c24f-8d7e-4585-b347-df1fe2bd978e,451,Rated Bullet game,https://lichess.org/7JTAlXiw,2022.12.01,?,Mguedes,canijustlose,0-1,1844,-6,1860,+10,,,canijustlose,1860,Mguedes,1844,16,A02,Normal,60+0,2022.12.01,01:49:55,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
a1a530c5-373e-4e6c-892e-cff9d7e644d1,452,Rated Bullet game,https://lichess.org/5hg0rlCt,2022.12.01,?,canijustlose,Kescollah,0-1,1872,-12,1849,+6,,,Kescollah,1849,canijustlose,1872,-23,B10,Normal,60+0,2022.12.01,01:47:37,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
5a1e92a1-5c3e-4049-a85d-83747f5e6ba6,453,Rated Bullet game,https://lichess.org/sFlWzqoi,2022.12.01,?,FT-tiger,canijustlose,1-0,1875,+6,1883,-11,,,FT-tiger,1875,canijustlose,1883,-8,C25,Normal,60+0,2022.12.01,01:46:33,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
9bc836e3-c25d-44f7-bfe8-9453a59edf8e,454,Rated Bullet game,https://lichess.org/RcJi7s2e,2022.12.01,?,Htach,canijustlose,0-1,1874,-6,1871,+12,,,canijustlose,1871,Htach,1874,-3,A13,Time forfeit,60+0,2022.12.01,01:44:39,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
cc6d5d19-5c89-4ea4-84c4-b89eccd94bb9,455,Rated Bullet game,https://lichess.org/b3wHakDN,2022.12.01,?,Bob-Rock,canijustlose,1/2-1/2,2012,-2,1867,+4,,,draw,,draw,,0,C25,Normal,60+0,2022.12.01,01:42:38,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
c30333b4-d640-43b1-bf8e-c55989c4efe0,456,Rated Bullet game,https://lichess.org/ZIcrt8BO,2022.12.01,?,canijustlose,Juakortegon,0-1,1877,-10,1920,+5,,,Juakortegon,1920,canijustlose,1877,43,B40,Time forfeit,60+0,2022.12.01,01:40:18,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d9b5c916-75ec-459a-a383-6eac9a86c2c5,457,Rated Bullet game,https://lichess.org/6mkr5BWw,2022.12.01,?,lucaspit,canijustlose,0-1,1875,-6,1864,+13,,,canijustlose,1864,lucaspit,1875,-11,D35,Time forfeit,60+0,2022.12.01,01:38:09,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
bb55fa0d-ed3a-4267-bf01-d6a0fb2306c3,458,Rated Bullet game,https://lichess.org/sY6vK1cb,2022.12.01,?,canijustlose,yatotswafi11,1-0,1850,+14,1880,-6,,,canijustlose,1850,yatotswafi11,1880,-30,B27,Time forfeit,60+0,2022.12.01,01:35:44,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
ef6655f8-bc56-4f6d-a7f0-338da62a5865,459,Rated Bullet game,https://lichess.org/umA7Q5NV,2022.12.01,?,canijustlose,Cristianjav200,0-1,1864,-14,1854,+5,,,Cristianjav200,1854,canijustlose,1864,-10,C00,Normal,60+0,2022.12.01,01:33:47,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
93e98e80-5634-49f3-8bb0-68a346997364,460,Rated Bullet game,https://lichess.org/jeiJXEFa,2022.12.01,?,Quang_Khai,canijustlose,1-0,1872,+6,1878,-14,,,Quang_Khai,1872,canijustlose,1878,-6,A01,Normal,60+0,2022.12.01,01:31:36,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
94c38c5f-c395-45a0-ae01-bd39129f55c9,461,Rated Bullet game,https://lichess.org/KtMTBYbB,2022.12.01,?,canijustlose,shakes11,1-0,1866,+12,1802,-5,,,canijustlose,1866,shakes11,1802,64,B30,Normal,60+0,2022.12.01,01:30:01,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
ec06ef35-1ebd-463f-8c7c-a8d5fb488626,462,Rated Bullet game,https://lichess.org/HNw3EMPy,2022.12.01,?,canijustlose,LomitoSalvaje,0-1,1880,-14,1903,+6,,,LomitoSalvaje,1903,canijustlose,1880,23,C50,Normal,60+0,2022.12.01,01:28:00,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
7b824f2f-f839-44de-be32-5e9a730ff301,463,Rated Bullet game,https://lichess.org/XORrNlnj,2022.12.01,?,BANANAFEVER,canijustlose,1-0,1873,+6,1897,-17,,,BANANAFEVER,1873,canijustlose,1897,-24,A46,Time forfeit,60+0,2022.12.01,01:25:40,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
ebbeef2f-d044-428f-b3ae-3c88f4087aba,464,Rated Bullet game,https://lichess.org/v2MTZ4vF,2022.12.01,?,A_P_O_L_L_O,canijustlose,0-1,1903,-5,1879,+18,,,canijustlose,1879,A_P_O_L_L_O,1903,-24,C25,Normal,60+0,2022.12.01,01:23:34,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
e4a76a24-2cc8-4fd4-b66d-8ebd48d8a120,465,Rated Bullet game,https://lichess.org/FbxfTrnz,2022.12.01,?,canijustlose,gloombutton,0-1,1896,-17,1902,+5,,,gloombutton,1902,canijustlose,1896,6,B40,Time forfeit,60+0,2022.12.01,01:21:22,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
bccf9f5b-1d08-4e8c-9537-035d78cf4d9f,466,Rated Bullet game,https://lichess.org/0yhLEaDi,2022.12.01,?,canijustlose,fadinhaazul,1-0,1877,+19,1892,-7,,,canijustlose,1877,fadinhaazul,1892,-15,A05,Time forfeit,60+0,2022.12.01,01:19:01,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
c86d7678-c651-4b7c-ac5e-90da54e451f7,467,Rated Bullet game,https://lichess.org/USZ0YxZV,2022.12.01,?,mujahidah_ufaira,canijustlose,1-0,1896,+6,1896,-19,,,mujahidah_ufaira,1896,canijustlose,1896,0,C64,Normal,60+0,2022.12.01,01:17:01,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
5cbd9e32-bdcf-43b7-99ec-9c8b790a459b,468,Rated Bullet game,https://lichess.org/CNQt4E05,2022.12.01,?,Swhirl,canijustlose,1-0,1914,+6,1916,-20,,,Swhirl,1914,canijustlose,1916,-2,A46,Time forfeit,60+0,2022.12.01,01:14:42,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
8c90c0d4-cadc-4d10-a762-8bb850c4e46b,469,Rated Bullet game,https://lichess.org/Wub8Ypm4,2022.12.01,?,canijustlose,ParanormalParanoyak,1-0,1900,+16,1818,-13,,,canijustlose,1900,ParanormalParanoyak,1818,82,C44,Normal,60+0,2022.12.01,01:12:50,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
50963a10-4439-478f-894f-ed8ab15226d8,470,Rated Blitz game,https://lichess.org/6Bc54lRE,2022.11.24,?,Earaujo114,canijustlose,1-0,1660,+5,1615,-14,,,Earaujo114,1660,canijustlose,1615,45,C48,Normal,180+2,2022.11.24,22:40:49,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
174d3bf0-a534-41c8-b64d-aa0dc53497b1,471,Rated Blitz game,https://lichess.org/e57fxyHz,2022.11.24,?,otorongo_del_tablero,canijustlose,0-1,1631,-7,1596,+19,,,canijustlose,1596,otorongo_del_tablero,1631,-35,C70,Normal,180+2,2022.11.24,22:40:29,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
c5f8cc92-3ab4-4bf7-8bd0-2fe5e0916c8b,472,Rated Blitz game,https://lichess.org/SSSJESa0,2022.11.24,?,canijustlose,otorongo_del_tablero,1-0,1575,+21,1638,-7,,,canijustlose,1575,otorongo_del_tablero,1638,-63,A06,Normal,180+2,2022.11.24,22:36:46,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
76a50420-2b9e-4780-9139-d938abac9cfa,473,Rated Blitz game,https://lichess.org/lu71yzg5,2022.11.24,?,canijustlose,JonathanSantana,1-0,1556,+19,1561,-6,,,canijustlose,1556,JonathanSantana,1561,-5,C40,Normal,180+2,2022.11.24,22:33:35,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
8978d9d0-d559-4ad6-90e6-e68cf1e2d1fe,474,Rated Blitz game,https://lichess.org/ZrHBWQ5a,2022.11.24,?,Bengt_Oberg,canijustlose,1-0,1596,+6,1575,-19,,,Bengt_Oberg,1596,canijustlose,1575,21,A22,Normal,180+2,2022.11.24,21:51:51,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
cf1d6970-9681-4535-b227-87c5701f997d,475,Rated Blitz game,https://lichess.org/K0M9H1MF,2022.10.28,?,Covidi,canijustlose,0-1,1542,-5,1559,+16,,,canijustlose,1559,Covidi,1542,17,D30,Normal,180+2,2022.10.28,18:20:12,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
be7f51eb-7394-42af-ba46-7835d38eff23,476,Rated Blitz game,https://lichess.org/q0QWN00t,2022.10.28,?,canijustlose,CrockShock,1-0,1541,+18,1540,-5,,,canijustlose,1541,CrockShock,1540,1,B50,Normal,180+2,2022.10.28,15:47:57,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b450e703-e79a-4c88-83e1-54a4812db20a,477,Rated Blitz game,https://lichess.org/OE8yDHDG,2022.10.21,?,Slauger,canijustlose,0-1,1560,-6,1521,+20,,,canijustlose,1521,Slauger,1560,-39,C57,Normal,180+2,2022.10.21,03:15:20,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
5241aaec-3588-48a6-8907-6163ad4594c8,478,Rated Blitz game,https://lichess.org/4lMV34jP,2022.10.08,?,canijustlose,arooke260,1-0,1504,+17,1506,-5,,,canijustlose,1504,arooke260,1506,-2,C44,Normal,180+2,2022.10.08,02:11:27,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
48bfc01c-99c2-4a0e-8945-b3c62530b8b5,479,Rated Blitz game,https://lichess.org/zIxTfexw,2022.10.08,?,hi_01,canijustlose,0-1,1513,-6,1485,+19,,,canijustlose,1485,hi_01,1513,-28,C44,Normal,180+2,2022.10.08,01:22:41,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
894fcf82-a462-4dde-8cbd-03edab36251a,480,Rated Blitz game,https://lichess.org/dokkODns,2022.10.03,?,canijustlose,ed1344,0-1,1503,-18,1509,+5,,,ed1344,1509,canijustlose,1503,6,C41,Normal,180+2,2022.10.03,17:54:18,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
ceed6330-18f7-442b-b706-d31aa189544f,481,Rated Blitz game,https://lichess.org/0cDaQEaC,2022.10.03,?,canijustlose,mirzhn,1-0,1481,+22,1534,-7,,,canijustlose,1481,mirzhn,1534,-53,C50,Normal,180+2,2022.10.03,17:50:05,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
21fcf73f-ba66-46dc-b290-2b2a217ff415,482,Rated Rapid game,https://lichess.org/vbTmZ5M4,2022.10.03,?,canijustlose,loys_0,1-0,1258,+206,1270,-20,,,canijustlose,1258,loys_0,1270,-12,B13,Normal,600+5,2022.10.03,17:32:50,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
85f66b24-0530-4af8-b2e3-76b8deb7f45b,483,Rated Rapid game,https://lichess.org/zkxVLh9F,2022.10.03,?,DaniWosel,canijustlose,1-0,1500,+243,1500,-242,,,DaniWosel,1500,canijustlose,1500,0,C70,Normal,600+5,2022.10.03,17:29:28,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
3fd42f63-c43c-40dd-bb75-2e80fcfeb699,484,Rated Blitz game,https://lichess.org/hzozyesz,2022.10.03,?,canijustlose,tyrone23,1-0,1463,+18,1432,-5,,,canijustlose,1463,tyrone23,1432,31,C55,Normal,180+2,2022.10.03,17:27:45,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
51691518-025f-435a-b1f5-aa0b89a1498c,485,Rated Bullet game,https://lichess.org/PA5YDwDS,2022.10.03,?,Limple41,canijustlose,0-1,1911,-31,1886,+14,,,canijustlose,1886,Limple41,1911,-25,A06,Time forfeit,60+0,2022.10.03,06:42:29,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
